fpr,tpr
0.0044444444444444444,0.4879032258064516
0.0044444444444444444,0.4899193548387097
0.0044444444444444444,0.49193548387096775
0.0044444444444444444,0.4939516129032258
0.0044444444444444444,0.4959677419354839
0.0044444444444444444,0.49798387096774194
0.0044444444444444444,0.5
0.0044444444444444444,0.5020161290322581
0.0044444444444444444,0.5040322580645161
0.0044444444444444444,0.5060483870967742
0.0044444444444444444,0.5080645161290323
0.0044444444444444444,0.5100806451612904
0.0044444444444444444,0.5120967741935484
0.0044444444444444444,0.5141129032258065
0.0044444444444444444,0.5161290322580645
0.0044444444444444444,0.5181451612903226
0.0044444444444444444,0.5201612903225806
0.0044444444444444444,0.5221774193548387
0.0044444444444444444,0.5241935483870968
0.0044444444444444444,0.5262096774193549
0.0044444444444444444,0.5282258064516129
0.0044444444444444444,0.530241935483871
0.0044444444444444444,0.532258064516129
0.0044444444444444444,0.5342741935483871
0.0044444444444444444,0.5362903225806451
0.0044444444444444444,0.5383064516129032
0.0044444444444444444,0.5403225806451613
0.0044444444444444444,0.5423387096774194
0.0044444444444444444,0.5443548387096774
0.0044444444444444444,0.5463709677419355
0.0044444444444444444,0.5483870967741935
0.0044444444444444444,0.5504032258064516
0.0044444444444444444,0.5524193548387096
0.0044444444444444444,0.5544354838709677
0.0044444444444444444,0.5564516129032258
0.0044444444444444444,0.5584677419354839
0.0044444444444444444,0.5604838709677419
0.0044444444444444444,0.5625
0.0044444444444444444,0.5645161290322581
0.0044444444444444444,0.5665322580645161
0.0044444444444444444,0.5685483870967742
0.0044444444444444444,0.5705645161290323
0.0044444444444444444,0.5725806451612904
0.0044444444444444444,0.5745967741935484
0.0044444444444444444,0.5766129032258065
0.0044444444444444444,0.5786290322580645
0.0044444444444444444,0.5806451612903226
0.0044444444444444444,0.5826612903225806
0.0044444444444444444,0.5846774193548387
0.0044444444444444444,0.5866935483870968
0.0044444444444444444,0.5887096774193549
0.0044444444444444444,0.5907258064516129
0.0044444444444444444,0.592741935483871
0.0044444444444444444,0.594758064516129
0.0044444444444444444,0.5967741935483871
0.0044444444444444444,0.5987903225806451
0.0044444444444444444,0.6008064516129032
0.0044444444444444444,0.6028225806451613
0.0044444444444444444,0.6048387096774194
0.0044444444444444444,0.6068548387096774
0.0044444444444444444,0.6088709677419355
0.0044444444444444444,0.6108870967741935
