upper_brow_forehead__mean,upper_brow_forehead__std,upper_brow_forehead__p10,upper_brow_forehead__p90,upper_brow_forehead__grad_mean,left_periocular__mean,left_periocular__std,left_periocular__p10,left_periocular__p90,left_periocular__grad_mean,right_periocular__mean,right_periocular__std,right_periocular__p10,right_periocular__p90,right_periocular__grad_mean,nasal_midface__mean,nasal_midface__std,nasal_midface__p10,nasal_midface__p90,nasal_midface__grad_mean,left_cheek_zygomatic__mean,left_cheek_zygomatic__std,left_cheek_zygomatic__p10,left_cheek_zygomatic__p90,left_cheek_zygomatic__grad_mean,right_cheek_zygomatic__mean,right_cheek_zygomatic__std,right_cheek_zygomatic__p10,right_cheek_zygomatic__p90,right_cheek_zygomatic__grad_mean,perioral_mouth__mean,perioral_mouth__std,perioral_mouth__p10,perioral_mouth__p90,perioral_mouth__grad_mean,chin_mandible__mean,chin_mandible__std,chin_mandible__p10,chin_mandible__p90,chin_mandible__grad_mean,sample_index_train,y_true
0.46065006,0.17073973,0.2347549,0.71014416,0.08668018,0.30907157,0.14234197,0.12600492,0.53048927,0.056687422,0.23369929,0.11653937,0.11292066,0.38214046,0.072492525,0.32884526,0.11763018,0.20436555,0.49011284,0.062089916,0.31103614,0.09835881,0.2250624,0.4901772,0.044143774,0.29041016,0.0761466,0.21068543,0.42918852,0.037623085,0.2413938,0.02138213,0.22418603,0.27427915,0.017838463,0.3715236,0.07525461,0.25375384,0.44295985,0.047923747,225,1
0.5830185,0.19912367,0.35586783,0.86929387,0.09102115,0.3352711,0.13994364,0.18260063,0.55241317,0.05273917,0.41083473,0.18411675,0.22595982,0.6861483,0.06864989,0.3879084,0.10538034,0.25438207,0.55497575,0.067873284,0.37395924,0.090219095,0.2782228,0.5364287,0.038453013,0.40102267,0.1045541,0.30603558,0.56018996,0.04681615,0.33020034,0.02370508,0.30900154,0.34938496,0.02140584,0.44518775,0.111084566,0.3215914,0.57779634,0.053280443,226,1
0.58004844,0.20022279,0.35380268,0.8661725,0.074361235,0.47977787,0.19562413,0.21265535,0.68650997,0.05169946,0.38145396,0.1718857,0.13595858,0.57795393,0.0995747,0.3335127,0.09178011,0.22515267,0.45328987,0.037528016,0.45731628,0.10444851,0.34994245,0.62460315,0.04781007,0.45007125,0.11402702,0.30900633,0.6321062,0.05215728,0.3328065,0.029962428,0.29941696,0.36461413,0.015492836,0.34244958,0.07590557,0.25898734,0.44995055,0.037976734,227,1
0.61211103,0.19185501,0.35979244,0.8710141,0.08404485,0.3059252,0.15329348,0.14636779,0.5588789,0.06163074,0.27150193,0.14163025,0.13141792,0.5090873,0.07948224,0.32915425,0.11647695,0.18571028,0.5102774,0.07427891,0.33981028,0.098379605,0.23862985,0.49293274,0.050111324,0.31712088,0.08514599,0.20823269,0.4237072,0.05531942,0.22691756,0.031529076,0.18142007,0.26239923,0.019607415,0.29938167,0.08256689,0.23948926,0.4361182,0.03827838,228,1
0.6210976,0.17386147,0.40632114,0.85726196,0.0887937,0.37627247,0.16254039,0.16844772,0.60339713,0.07349066,0.27825645,0.12933518,0.14967306,0.44955316,0.09440023,0.39019302,0.1573108,0.17802985,0.57803565,0.0971398,0.35772058,0.09249433,0.2581635,0.49176383,0.062470585,0.3594402,0.09291736,0.2501636,0.45715696,0.06288741,0.28163108,0.03519909,0.24906214,0.3415655,0.021440864,0.28892332,0.06494027,0.2356915,0.37954462,0.047444366,229,1
0.72915214,0.18187974,0.50324583,0.97743124,0.084957995,0.3904121,0.18598537,0.19067203,0.68135536,0.09040657,0.33035824,0.16975917,0.16212781,0.5647584,0.10188858,0.37709686,0.16056485,0.17094119,0.5964212,0.10513248,0.38975662,0.107484914,0.27570724,0.5586954,0.069291,0.3677772,0.103134744,0.23991421,0.48813945,0.05826362,0.30293694,0.043116316,0.24477513,0.36581787,0.038731895,0.32437038,0.069955334,0.25608972,0.39818284,0.05298959,230,1
0.76953167,0.1847296,0.51456046,0.9932409,0.080526315,0.40629753,0.18998118,0.18773721,0.6902003,0.0857593,0.3652649,0.16956075,0.18002102,0.6262096,0.108135864,0.39585194,0.17164691,0.21844438,0.667621,0.10155558,0.42129007,0.13963984,0.28050184,0.6051927,0.07325638,0.37800053,0.11531455,0.2519968,0.5620074,0.063132234,0.32969737,0.03354635,0.28550318,0.37123278,0.03221471,0.37712634,0.09406691,0.28489253,0.5051038,0.060657244,231,1
0.56777847,0.19454314,0.3205023,0.8714675,0.08994913,0.3787881,0.15471554,0.19120468,0.5987309,0.06896036,0.31571877,0.12126971,0.1814947,0.50858265,0.08251749,0.39381117,0.14484698,0.24543363,0.5991756,0.078761235,0.3764533,0.100470886,0.2773021,0.5471797,0.045880046,0.33822563,0.058518,0.27475715,0.42893928,0.034202524,0.3317186,0.014596332,0.31169516,0.35239658,0.010188118,0.46941385,0.13026318,0.30622998,0.63476676,0.09645845,232,1
0.76403517,0.15940931,0.573544,0.9812231,0.07707875,0.43757072,0.1715664,0.2391192,0.6965059,0.08691323,0.4602166,0.20305333,0.23852666,0.79565287,0.08535734,0.4892375,0.13385426,0.30106312,0.67165637,0.098599575,0.45197645,0.12194088,0.30899036,0.5976347,0.08231586,0.48562294,0.11960653,0.3361276,0.6251179,0.06834174,0.34238824,0.037709612,0.3025468,0.40414593,0.034714624,0.46501192,0.11403506,0.33418158,0.6012315,0.070307806,233,1
0.6173292,0.18983378,0.3563515,0.87581223,0.09366096,0.31023955,0.14505926,0.15373069,0.54273856,0.0703014,0.37864545,0.19125158,0.1305257,0.6586688,0.08864886,0.35787064,0.1638058,0.1790474,0.61355436,0.0961082,0.34710008,0.11832833,0.21098717,0.49866027,0.067787945,0.34594467,0.109946564,0.23341839,0.49345148,0.059181444,0.2899969,0.038208596,0.24381578,0.33882144,0.035494275,0.3292206,0.09819374,0.2265263,0.5042985,0.06782268,234,1
0.58539337,0.21005794,0.30120102,0.9008163,0.101068825,0.3105658,0.16107483,0.13041832,0.56448346,0.07526968,0.39958346,0.19789147,0.14095666,0.6816246,0.07962773,0.3852439,0.17634508,0.19292443,0.64165956,0.10725696,0.35113123,0.111854024,0.23146088,0.5036606,0.05634266,0.32931507,0.094717756,0.22956511,0.44763607,0.05634577,0.2796513,0.039522503,0.23496029,0.34972927,0.033537034,0.3298268,0.0954985,0.23622221,0.50240743,0.052851833,235,1
0.71273667,0.21280324,0.45018116,0.97451127,0.08807439,0.30442286,0.15056117,0.14363497,0.5417221,0.07737883,0.4522728,0.22217926,0.1739157,0.7253482,0.07596414,0.39001504,0.1692261,0.20542772,0.63639975,0.10012712,0.34633082,0.101168424,0.23069715,0.4950949,0.05106979,0.39220792,0.13662061,0.24923569,0.59870875,0.06649487,0.27900964,0.056570873,0.22141296,0.36116803,0.03814176,0.32354587,0.073786326,0.26130617,0.4575603,0.045398995,236,1
0.47734305,0.1751784,0.25744817,0.754425,0.0812955,0.33585966,0.12578928,0.18055615,0.5398878,0.06956949,0.4315043,0.16954502,0.18717043,0.6343859,0.057221446,0.36861947,0.116242155,0.25360245,0.52488256,0.06610627,0.35123825,0.09296854,0.2570388,0.5245694,0.03804062,0.38429606,0.093012944,0.30031258,0.5488277,0.03623472,0.32832384,0.019320976,0.30188927,0.3522159,0.015062707,0.4411829,0.08516075,0.31399417,0.5335197,0.045726664,237,1
0.6282229,0.15666513,0.472794,0.85569006,0.07477877,0.41009817,0.15883692,0.24805743,0.65718234,0.061984137,0.43808326,0.16958085,0.23811272,0.706051,0.068694524,0.43665382,0.07349968,0.31770477,0.5133099,0.05582306,0.45670363,0.1128321,0.336676,0.6341696,0.051976968,0.44862372,0.08814746,0.3629333,0.53599524,0.0492927,0.39906377,0.027860498,0.35869193,0.43542162,0.02861636,0.45162386,0.08515557,0.3755653,0.60585105,0.05363459,238,1
0.6516097,0.14400472,0.48707944,0.85160434,0.07322458,0.5355837,0.15449826,0.30972427,0.6950296,0.06697478,0.4687149,0.15671138,0.24650487,0.65375245,0.08431069,0.35597014,0.11324244,0.22152147,0.5225579,0.06825547,0.48659343,0.12500411,0.36527327,0.6591393,0.053346,0.46526417,0.12749311,0.29954046,0.6333412,0.062983654,0.41488326,0.05853218,0.34764734,0.4660506,0.04641989,0.5406264,0.10471232,0.38487172,0.6567641,0.077637166,239,1
0.48006892,0.11943765,0.2983663,0.58155155,0.0793662,0.34399593,0.11832633,0.19266266,0.49611545,0.061932363,0.36561853,0.12797564,0.19023085,0.52259827,0.06495174,0.46925136,0.12161372,0.31069434,0.6443,0.091093,0.43264672,0.12871282,0.2869267,0.54776704,0.08791092,0.4283812,0.09736859,0.28944904,0.5371294,0.074659966,0.23645824,0.037461862,0.18901454,0.29269388,0.04222011,0.22446816,0.085931696,0.11031502,0.3210884,0.07066159,240,0
0.42321253,0.107951194,0.25806832,0.5160591,0.04363738,0.3431805,0.08803384,0.24105597,0.4563034,0.06298565,0.3256033,0.11395511,0.14332995,0.4779503,0.080349825,0.3118174,0.0738011,0.21635959,0.40713948,0.05494687,0.3678306,0.11010756,0.21360873,0.5158683,0.062216546,0.37750554,0.08822824,0.256496,0.4791491,0.06528866,0.23736675,0.049210966,0.16825391,0.3065104,0.039553307,0.19039287,0.082836255,0.09780576,0.30608538,0.06609856,241,0
0.4556214,0.06288131,0.3850298,0.51520205,0.03519132,0.33230275,0.09058782,0.21398373,0.45494863,0.0632166,0.3532041,0.11121328,0.2140118,0.49655488,0.06777677,0.3915207,0.08991163,0.25805783,0.49437046,0.056921966,0.3810724,0.09132465,0.25311223,0.48354965,0.06761397,0.41878027,0.0787886,0.30211613,0.5145209,0.050794773,0.2461285,0.0564556,0.18283696,0.34690526,0.04360059,0.22745268,0.118957795,0.10783603,0.36454636,0.09204137,242,0
0.4127724,0.080088556,0.31637418,0.47976917,0.03932103,0.30921948,0.075658314,0.20877346,0.41009837,0.060156252,0.32427403,0.102751225,0.18451422,0.45715022,0.07611423,0.3622617,0.09148717,0.22181934,0.46984327,0.061761647,0.35055274,0.12080973,0.18724759,0.43482125,0.060945977,0.4251142,0.098298036,0.29155105,0.59139967,0.061243985,0.24649014,0.060383983,0.16578336,0.32965124,0.051699612,0.18645838,0.10521769,0.074854806,0.3551513,0.080947004,243,0
0.48089978,0.11708108,0.29849547,0.58773994,0.06909699,0.37322834,0.12304036,0.21019676,0.5209642,0.074403785,0.35801506,0.124274775,0.19347566,0.52446693,0.07396524,0.50133663,0.11718358,0.31651402,0.65649337,0.086986676,0.48052782,0.18915342,0.2928711,0.852497,0.0938464,0.4232472,0.11925498,0.27690053,0.52386814,0.09317827,0.21955514,0.051070888,0.15460932,0.29137793,0.048776593,0.2062554,0.09289445,0.085656695,0.34017816,0.0732119,244,0
0.39439878,0.1295868,0.15398449,0.50304866,0.06445243,0.3801778,0.09492621,0.25655818,0.47661564,0.06391186,0.4093459,0.1348877,0.24220847,0.5853319,0.077119306,0.44429612,0.09598901,0.31069392,0.57247746,0.06365009,0.38509226,0.1104812,0.26483852,0.4974419,0.07447669,0.3936646,0.12413837,0.26853994,0.4893874,0.0654699,0.2322343,0.049747303,0.16533996,0.30568174,0.044684693,0.22185788,0.12316723,0.09727191,0.36750513,0.09584785,245,0
0.4072851,0.14480212,0.17419411,0.5477817,0.08755817,0.34858084,0.1071774,0.19365656,0.46909246,0.06867597,0.3456137,0.121268086,0.15361696,0.48719808,0.054110054,0.43805605,0.10750441,0.31474632,0.6039313,0.07629127,0.4208353,0.14059328,0.25297594,0.58127654,0.08713342,0.38687027,0.11045597,0.2572252,0.4958675,0.065172106,0.22239105,0.048757568,0.17158188,0.28482905,0.03966606,0.22363777,0.06433951,0.12682457,0.30525175,0.049991924,246,0
0.46079183,0.14591698,0.19234201,0.59805286,0.092482954,0.36820784,0.12841083,0.19499704,0.5064528,0.089146845,0.37515885,0.13111785,0.20257032,0.53710496,0.070435844,0.47975782,0.11361415,0.34939885,0.6542848,0.08922995,0.44018778,0.17109852,0.2390345,0.56938833,0.09618158,0.40815824,0.09127134,0.28137022,0.5231837,0.060976375,0.23636638,0.05825498,0.17968526,0.31627634,0.04326703,0.23972054,0.068840906,0.14912583,0.32434258,0.061766513,247,0
0.46472964,0.105176985,0.34773853,0.5623024,0.060035434,0.34250408,0.11032452,0.1886333,0.482943,0.07268022,0.3386349,0.11550714,0.18794626,0.4926053,0.06500499,0.4206694,0.1282236,0.2618956,0.6196367,0.08154791,0.39188242,0.104409195,0.26132825,0.5104909,0.07634585,0.4199134,0.12772837,0.29229105,0.5183573,0.07439756,0.21679293,0.0382979,0.16691704,0.2675401,0.038117927,0.211077,0.07414468,0.10689212,0.30329543,0.05358734,248,0
0.4335604,0.085318804,0.3470419,0.5243512,0.053673893,0.31749463,0.108209595,0.1858413,0.46435672,0.073052675,0.3253044,0.1114024,0.19232501,0.4678411,0.05809447,0.40480497,0.10615227,0.2633366,0.5730156,0.069882944,0.37728584,0.09102986,0.24910393,0.4790631,0.06553511,0.3938446,0.13226599,0.26624575,0.4953363,0.07665779,0.2059771,0.039782673,0.15835696,0.2571376,0.037296932,0.19344024,0.07726778,0.08432391,0.31238437,0.062064283,249,0
0.3530494,0.104276665,0.17806771,0.45341104,0.05171344,0.3270935,0.08190928,0.20656495,0.4253766,0.05053004,0.3294435,0.09224004,0.2041486,0.45229563,0.05631774,0.35666218,0.06576574,0.26074493,0.43625045,0.042486984,0.36563218,0.08306128,0.248837,0.46682522,0.05368628,0.38994184,0.1318398,0.2575822,0.48410326,0.0743482,0.21049963,0.032909524,0.17191343,0.25411016,0.027498536,0.19304834,0.09182684,0.10201818,0.2989038,0.06372685,250,0
0.32617947,0.085848086,0.1874444,0.3927751,0.0412012,0.297641,0.07324154,0.19589873,0.38458624,0.047776826,0.29083723,0.08355336,0.17993854,0.38694713,0.052508645,0.31801084,0.05940605,0.21523622,0.37915835,0.037453342,0.32574737,0.078211986,0.20814744,0.41602188,0.05051757,0.3707762,0.14806989,0.24580786,0.42273146,0.06864544,0.1943047,0.048740342,0.13994215,0.2691277,0.03333205,0.17944582,0.06755515,0.089796126,0.27654496,0.053551316,251,0
0.37337008,0.08862455,0.23459977,0.44391328,0.0366828,0.31797922,0.079069175,0.21680132,0.4060301,0.05149153,0.3420019,0.079621024,0.2423446,0.4463121,0.053259768,0.35050467,0.0776668,0.24084121,0.43024808,0.04408926,0.4178265,0.19239305,0.23869127,0.8408835,0.07416444,0.37910882,0.094097435,0.2550463,0.4696289,0.058591433,0.25386474,0.060902547,0.18553607,0.36352995,0.042674396,0.20334513,0.119523115,0.0987448,0.3679282,0.07758038,252,0
0.4178381,0.055566467,0.35849905,0.46801084,0.03331569,0.297251,0.080695234,0.21295567,0.39481887,0.057391275,0.3256566,0.087619215,0.21917473,0.43524858,0.056110602,0.38680053,0.06240021,0.2966975,0.44972312,0.047391713,0.3879787,0.1294226,0.26319617,0.5754889,0.07080267,0.38355106,0.08883262,0.25364196,0.4539894,0.06584255,0.23601356,0.052907094,0.17072132,0.31630632,0.041179612,0.2084856,0.101991944,0.08939997,0.35916504,0.079312585,253,0
0.45902097,0.10355394,0.3213657,0.5480799,0.04760119,0.3396194,0.09904689,0.22026663,0.48354167,0.06281677,0.36948827,0.09805669,0.24150918,0.49416986,0.06788612,0.41731468,0.09802351,0.26358938,0.53183556,0.05981737,0.41310534,0.1285059,0.24808463,0.5464295,0.07848254,0.46859112,0.15445426,0.2881955,0.64498353,0.08079122,0.2679055,0.06550458,0.17993522,0.3685922,0.04987913,0.2101874,0.09663164,0.105785586,0.35655707,0.0825285,254,0
0.469187,0.13425659,0.2133301,0.5917489,0.05406621,0.34414694,0.11922564,0.19425319,0.49487466,0.07432611,0.35820594,0.10857152,0.19802943,0.4903764,0.073968224,0.39618704,0.11561361,0.24402156,0.5398755,0.077983625,0.41197816,0.14568058,0.22894852,0.60667336,0.0808763,0.43157366,0.10465497,0.2675715,0.54953015,0.06319841,0.24728514,0.070726365,0.16473912,0.359648,0.05248161,0.19174606,0.10376009,0.093368694,0.34725115,0.07905919,255,0
0.53444195,0.090517394,0.4265854,0.63227266,0.06319814,0.3717445,0.12344258,0.20206046,0.5217426,0.074214116,0.40231857,0.13704994,0.21949409,0.563791,0.07529488,0.5131303,0.1274616,0.33746958,0.67550445,0.0919923,0.41862974,0.111878686,0.26713938,0.5551017,0.08885094,0.4447471,0.09523483,0.29365176,0.55596584,0.06476458,0.24258769,0.05913085,0.1729671,0.33678713,0.051837575,0.24887013,0.08486943,0.14424412,0.35237372,0.07506637,256,0
0.5176683,0.075862005,0.45497024,0.61708045,0.051818237,0.3662253,0.10651037,0.23154533,0.51384175,0.064993724,0.39715585,0.12719737,0.22147417,0.5557584,0.0726629,0.46344426,0.13510896,0.28760886,0.6707093,0.08645534,0.42678753,0.10260957,0.30457976,0.55074525,0.07674962,0.44250616,0.08634124,0.325974,0.5539309,0.056181263,0.22976935,0.044219293,0.17191485,0.28366026,0.04639852,0.22674158,0.08365673,0.10879652,0.32972386,0.06788194,257,0
0.48564973,0.1086752,0.36822635,0.5957164,0.05083156,0.3743089,0.1041844,0.24691778,0.5151306,0.06902758,0.3953775,0.13147734,0.24198249,0.5736027,0.081693076,0.39566296,0.11923288,0.23351246,0.54690075,0.07936643,0.4376333,0.13822912,0.24446347,0.6369598,0.08142717,0.44940165,0.09973711,0.32040107,0.56814426,0.06769616,0.24284449,0.05519268,0.1796048,0.32742178,0.043371383,0.21884504,0.1255018,0.09009176,0.3698186,0.09647708,258,0
0.37804338,0.10295156,0.17099455,0.4575119,0.032481857,0.32483277,0.07941814,0.20801707,0.42202765,0.052628458,0.33995575,0.10346952,0.20678248,0.47763935,0.07127124,0.30270973,0.06835422,0.20795241,0.38690242,0.045004897,0.39976645,0.18409213,0.18484095,0.560632,0.08738776,0.4135245,0.10779221,0.27823955,0.5951412,0.05691113,0.23021351,0.053111587,0.15698455,0.3032224,0.04376724,0.17257337,0.09657918,0.06359076,0.29799253,0.08180406,259,0
0.3874159,0.09538369,0.21075545,0.4678934,0.050434332,0.36015692,0.10458356,0.23278272,0.44079846,0.059591755,0.3359163,0.09586241,0.20216192,0.4554533,0.05703977,0.3650458,0.07715754,0.23819676,0.44465947,0.049142115,0.45222065,0.19910946,0.25538883,0.7974155,0.08915227,0.40810177,0.07492093,0.3109431,0.47566926,0.054481402,0.23385142,0.052497346,0.16839185,0.3023762,0.04177941,0.22389558,0.1019315,0.099303074,0.359216,0.083531156,260,0
0.40747258,0.10086951,0.21922258,0.48284146,0.037962843,0.3381863,0.08762653,0.2143759,0.4322179,0.057812754,0.3544613,0.09807783,0.21764782,0.47804785,0.06719417,0.3448787,0.089006945,0.23277962,0.45676005,0.061836034,0.38957635,0.1297485,0.20091614,0.6147102,0.05717585,0.41813934,0.104095615,0.2705794,0.5156988,0.06024679,0.26094076,0.07521673,0.16323845,0.36845213,0.057290222,0.18825006,0.118277036,0.07483356,0.36575007,0.08963747,261,0
0.42970517,0.07448534,0.35030177,0.50681067,0.04058057,0.2825225,0.08728049,0.16421701,0.39424667,0.058744065,0.33644697,0.109180026,0.19484326,0.48111027,0.080724075,0.40483835,0.079330906,0.29394075,0.5029177,0.06621943,0.35030037,0.09263585,0.23745316,0.44231772,0.063435465,0.42740062,0.09410996,0.29558057,0.5186843,0.0717322,0.21373513,0.05342201,0.14505804,0.2838057,0.05087102,0.21249476,0.11517034,0.06254302,0.35881656,0.09408708,262,0
0.5091012,0.10015255,0.38483584,0.59818316,0.053142056,0.39079183,0.115275204,0.22429648,0.5316068,0.07203356,0.37352204,0.11979225,0.2237733,0.5260985,0.068663105,0.49759,0.11823629,0.3316542,0.6484463,0.08232147,0.47514176,0.16853234,0.28517833,0.7577165,0.094876915,0.43116403,0.09320399,0.28515548,0.53375864,0.07347245,0.24857263,0.051397715,0.18072312,0.31787312,0.048382234,0.24439421,0.088369645,0.110315554,0.35467106,0.06652288,263,0
0.51596737,0.123771295,0.33520448,0.6212518,0.042140007,0.3747485,0.1187712,0.22721551,0.50664705,0.09607513,0.38077188,0.10808269,0.23691806,0.5094623,0.07893251,0.41811565,0.14442104,0.23434901,0.63412863,0.089665286,0.48652616,0.1884104,0.28009796,0.83393115,0.100590415,0.44769198,0.16632894,0.22962528,0.718217,0.08798867,0.26419336,0.077718444,0.16263437,0.35968387,0.06045006,0.17599301,0.0858542,0.08545081,0.3114994,0.071595624,264,0
0.43394116,0.046631508,0.3744516,0.47320792,0.031530723,0.31945276,0.073710375,0.23942843,0.4208176,0.049321793,0.35853994,0.08261874,0.26158488,0.46332744,0.048501063,0.39771503,0.072124384,0.30773264,0.45674074,0.050077446,0.398106,0.13472348,0.252259,0.4956391,0.065124445,0.44050553,0.14826848,0.3014279,0.50025874,0.073109,0.2507377,0.057722773,0.17894575,0.3224602,0.043762587,0.19711336,0.09386557,0.09700153,0.33312646,0.082471795,265,0
0.37892905,0.040646844,0.33755517,0.41494855,0.024655728,0.26788917,0.05791662,0.19576247,0.3374144,0.039908852,0.3010924,0.06956566,0.21996015,0.3974544,0.04778935,0.31849027,0.07555953,0.18745321,0.3942121,0.039188623,0.33707824,0.13678609,0.19988823,0.4181283,0.061869815,0.3764291,0.13816895,0.22481374,0.4371857,0.06495525,0.22905453,0.054343417,0.16425051,0.30840838,0.043839708,0.14019135,0.07476367,0.06225046,0.27584484,0.058200974,266,0
0.5170265,0.13610767,0.26429707,0.62432283,0.048766896,0.37955907,0.12310653,0.22316933,0.508348,0.09658069,0.394531,0.12250473,0.25651738,0.53172654,0.08478921,0.39030415,0.14705664,0.21231307,0.6063762,0.093021594,0.4591228,0.19396906,0.22163454,0.71502686,0.10715935,0.4523797,0.19347835,0.21613371,0.73540664,0.09877727,0.25704226,0.09664126,0.13143058,0.37196648,0.0710916,0.16001514,0.07990095,0.07299182,0.2687938,0.071312696,267,0
0.3845501,0.06216465,0.33785212,0.4327004,0.029306315,0.27083343,0.054105937,0.19996902,0.32790378,0.043955553,0.30674982,0.07495706,0.22154914,0.39153334,0.058820438,0.33072957,0.08414525,0.18267335,0.40636194,0.04289183,0.3471873,0.15788883,0.18222983,0.5065171,0.07139228,0.3757011,0.16028382,0.21674633,0.51880723,0.07106539,0.23797785,0.06691994,0.14850806,0.32360607,0.050695322,0.15330496,0.08333536,0.06640175,0.2844641,0.063472204,268,0
0.51350516,0.111398086,0.32077208,0.61184263,0.072120465,0.37502298,0.10603276,0.21326405,0.5229027,0.056037884,0.42213845,0.11519208,0.28217202,0.5652862,0.07086521,0.5089523,0.082882434,0.35853866,0.5907476,0.063755624,0.4720181,0.1494679,0.32558876,0.6484905,0.09348421,0.48029378,0.09733645,0.34169394,0.57000864,0.07288898,0.28239086,0.05894057,0.21342222,0.3631594,0.05289644,0.2496809,0.11469359,0.10939726,0.41564664,0.10020671,269,0
0.49162588,0.09146137,0.36358815,0.57221156,0.056880504,0.33544397,0.08978745,0.21468544,0.45690504,0.06310413,0.36151466,0.1072234,0.20821592,0.48725373,0.0631291,0.44279718,0.10827514,0.27783975,0.5518888,0.06314115,0.43007928,0.16183488,0.2378232,0.56114316,0.09289318,0.42459366,0.09467409,0.29121232,0.5212778,0.06084323,0.26351053,0.069575325,0.17655908,0.34871086,0.05624727,0.183844,0.10280523,0.08054028,0.34551734,0.08271598,270,0
0.5081415,0.08309266,0.42411333,0.6003138,0.050891683,0.32045403,0.10323944,0.18481803,0.4379121,0.06488422,0.34921443,0.10755517,0.19756751,0.48294762,0.07054415,0.4403153,0.11477088,0.25194037,0.5814577,0.07757491,0.42414457,0.14787684,0.24977241,0.5751829,0.08829792,0.41112515,0.09330069,0.26513857,0.51690197,0.06650915,0.2400991,0.061801665,0.16547169,0.32521492,0.048018243,0.19343261,0.10362543,0.09348913,0.35864416,0.081617154,271,0
